OBJECTID,src_NAME_2,nbr_NAME_2,LENGTH,NODE_COUNT
1013,Ludwigslust-Parchim,Prignitz,181.279796475,0
1014,Ludwigslust-Parchim,Rostock,88.1268064558,0
1015,Ludwigslust-Parchim,Schwerin,67.5676008569,0
1016,Lüneburg,Harburg,110.551599207,0
1017,Lüneburg,Heidekreis,44.6312664437,0
1018,Lüneburg,Herzogtum Lauenburg,14.5867720611,0
1019,Lüneburg,Lüchow-Dannenberg,79.3664824929,0
1020,Lüneburg,Ludwigslust-Parchim,98.1808334837,0
1021,Lüneburg,Uelzen,97.8849332413,0
1022,Magdeburg,Börde,58.4209249655,0
1023,Magdeburg,Jerichower Land,22.2664927295,0
1024,Magdeburg,Salzlandkreis,29.4029754598,0
1025,Main-Kinzig-Kreis,Aschaffenburg,65.2878557839,0
1026,Main-Kinzig-Kreis,Bad Kissingen,32.5115921415,0
1027,Main-Kinzig-Kreis,Frankfurt am Main,7.55146943996,0
1028,Main-Kinzig-Kreis,Fulda,35.8321312023,0
1029,Main-Kinzig-Kreis,Main-Spessart,56.4662632141,0
1030,Main-Kinzig-Kreis,Offenbach,29.8675423065,0
1031,Main-Kinzig-Kreis,Offenbach am Main,4.18584513962,0
1032,Main-Kinzig-Kreis,Vogelsbergkreis,44.836823632,0
1033,Main-Kinzig-Kreis,Wetteraukreis,116.949205302,0
1034,Main-Spessart,Aschaffenburg,77.4370962663,0
1035,Main-Spessart,Bad Kissingen,70.3961861384,0
1036,Main-Spessart,Main-Kinzig-Kreis,56.4662632141,0
1037,Main-Spessart,Main-Tauber-Kreis,31.1506145863,0
1038,Main-Spessart,Miltenberg,26.0311010274,0
1039,Main-Spessart,Schweinfurt,36.9105382786,0
1040,Main-Spessart,Würzburg,72.770216057,0
1041,Main-Tauber-Kreis,Ansbach,30.1621296845,0
1042,Main-Tauber-Kreis,Hohenlohekreis,44.4899090976,0
1043,Main-Tauber-Kreis,Main-Spessart,31.1506145863,0
1044,Main-Tauber-Kreis,Miltenberg,63.2191260296,0
1045,Main-Tauber-Kreis,Neckar-Odenwald-Kreis,77.5249785091,0
1046,Main-Tauber-Kreis,Neustadt an der Aisch-Bad Windsheim,19.0839074614,0
1047,Main-Tauber-Kreis,Schwäbisch Hall,42.3260674632,0
1048,Main-Tauber-Kreis,Würzburg,155.191383624,0
1049,Main-Taunus-Kreis,Frankfurt am Main,28.4824576374,0
1050,Main-Taunus-Kreis,Groß-Gerau,23.588117853,0
1051,Main-Taunus-Kreis,Hochtaunuskreis,45.2298374102,0
1052,Main-Taunus-Kreis,Rheingau-Taunus-Kreis,19.6770582069,0
1053,Main-Taunus-Kreis,Wiesbaden,36.7777663501,0
1054,Mainz,Groß-Gerau,8.97717451686,0
1055,Mainz,Mainz-Bingen,58.9599970347,0
1056,Mainz,Wiesbaden,12.2364870504,0
1057,Mainz-Bingen,Alzey-Worms,90.4032303104,0
1058,Mainz-Bingen,Bad Kreuznach,47.945820898,0
1059,Mainz-Bingen,Groß-Gerau,19.9170365002,0
1060,Mainz-Bingen,Mainz,58.9599970347,0
1061,Mainz-Bingen,Rhein-Hunsrück-Kreis,25.995502121,0
1062,Mainz-Bingen,Rhein-Lahn-Kreis,2.26297270211,0
1063,Mainz-Bingen,Rheingau-Taunus-Kreis,51.0670649582,0
1064,Mainz-Bingen,Wiesbaden,1.6678273653,0
1065,Mannheim,Bergstraße,22.1396623934,0
1066,Mannheim,Frankenthal (Pfalz),4.2014851993,0
1067,Mannheim,Heidelberg,2.02389417245,0
1068,Mannheim,Ludwigshafen am Rhein,16.6691473441,0
1069,Mannheim,Rhein-Neckar-Kreis,29.9578916522,0
1070,Mannheim,Rhein-Pfalz-Kreis,8.36205650727,0
1071,Mansfeld-Südharz,Harz,154.452274594,0
1072,Mansfeld-Südharz,Kyffhäuserkreis,73.4365304481,0
1073,Mansfeld-Südharz,Nordhausen,51.5595500485,0
1074,Mansfeld-Südharz,Saalekreis,111.960720598,0
1075,Mansfeld-Südharz,Salzlandkreis,54.895804009,0
1076,Marburg-Biedenkopf,Gießen,52.0291777644,0
1077,Marburg-Biedenkopf,Lahn-Dill-Kreis,53.2674217722,0
1078,Marburg-Biedenkopf,Schwalm-Eder-Kreis,43.6789052077,0
1079,Marburg-Biedenkopf,Siegen-Wittgenstein,24.7366001354,0
1080,Marburg-Biedenkopf,Vogelsbergkreis,39.9960348567,0
1081,Marburg-Biedenkopf,Waldeck-Frankenberg,76.5088682622,0
1082,Märkisch-Oderland,Barnim,153.401014475,0
1083,Märkisch-Oderland,Berlin,25.951172221,0
1084,Märkisch-Oderland,Frankfurt (Oder),14.6253700494,0
1085,Märkisch-Oderland,Oder-Spree,124.733129213,0
1086,Märkischer Kreis,Ennepe-Ruhr-Kreis,16.0218884967,0
1087,Märkischer Kreis,Hagen,24.2349414719,0
1088,Märkischer Kreis,Hochsauerlandkreis,45.3894349052,0
1089,Märkischer Kreis,Oberbergischer Kreis,64.7346026911,0
1090,Märkischer Kreis,Olpe,66.6598009558,0
1091,Märkischer Kreis,Soest,4.75359904128,0
1092,Märkischer Kreis,Unna,42.9230954039,0
1093,Mayen-Koblenz,Ahrweiler,76.735528058,0
1094,Mayen-Koblenz,Cochem-Zell,78.9605386707,0
1095,Mayen-Koblenz,Koblenz,54.1060653854,0
1096,Mayen-Koblenz,Neuwied,36.4159349927,0
1097,Mayen-Koblenz,Rhein-Hunsrück-Kreis,51.5381266535,0
1098,Mayen-Koblenz,Rhein-Lahn-Kreis,9.1960394169,0
1099,Mayen-Koblenz,Vulkaneifel,30.6190016742,0
1100,Mayen-Koblenz,Westerwaldkreis,31.6866432941,0
1101,Mecklenburgische Seenplatte,Ludwigslust-Parchim,57.8188498417,0
1102,Mecklenburgische Seenplatte,Oberhavel,43.0776261849,0
1103,Mecklenburgische Seenplatte,Ostprignitz-Ruppin,112.990309096,0
1104,Mecklenburgische Seenplatte,Rostock,159.204513017,0
1105,Mecklenburgische Seenplatte,Uckermark,96.1857312635,0
1106,Mecklenburgische Seenplatte,Vorpommern-Greifswald,212.475834123,0
1107,Mecklenburgische Seenplatte,Vorpommern-Rügen,22.8906944794,0
1108,Meißen,Bautzen,52.8085508569,0
1109,Meißen,Dresden,46.0678284747,0
1110,Meißen,Elbe-Elster,86.9979845703,0
1111,Meißen,Mittelsachsen,78.8901253908,0
1112,Meißen,Nordsachsen,39.4503210702,0
1113,Meißen,Oberspreewald-Lausitz,20.5234102256,0
1114,Meißen,Sächsische Schweiz-Osterzgebirge,21.4468105268,0
1115,Memmingen,Biberach,2.24451470408,0
1116,Memmingen,Ravensburg,7.13019586996,0
1117,Memmingen,Unterallgäu,68.6513072024,0
1118,Merzig-Wadern,Saarlouis,57.0224014304,0
1119,Merzig-Wadern,St. Wendel,29.8590788766,0
1120,Merzig-Wadern,Trier-Saarburg,76.1921781705,0
1121,Mettmann,Duisburg,3.21656224223,0
1122,Mettmann,Düsseldorf,81.7413948399,0
1123,Mettmann,Ennepe-Ruhr-Kreis,16.6790808485,0
1124,Mettmann,Essen,31.1681817809,0
1125,Mettmann,Köln,5.84517236625,0
1126,Mettmann,Leverkusen,14.6035016133,0
1127,Mettmann,Mülheim an der Ruhr,10.9292490679,0
1128,Mettmann,Rhein-Kreis Neuss,8.29350534014,0
1129,Mettmann,Rheinisch-Bergischer Kreis,3.80041080992,0
1130,Mettmann,Solingen,23.8861832867,0
1131,Mettmann,Wuppertal,33.0231401981,0
1132,Miesbach,Bad Tölz-Wolfratshausen,95.4636036636,0
1133,Miesbach,München,27.2716088687,0
1134,Miesbach,Rosenheim,93.0905160917,0
1135,Miltenberg,Aschaffenburg,61.784509593,0
1136,Miltenberg,Aschaffenburg (Kreisfreie Stadt),17.1450046174,0
1137,Miltenberg,Darmstadt-Dieburg,5.61727552823,0
1138,Miltenberg,Main-Spessart,26.0311010274,0
1139,Miltenberg,Main-Tauber-Kreis,63.2191260296,0
1140,Miltenberg,Neckar-Odenwald-Kreis,49.8326725673,0
1141,Miltenberg,Odenwaldkreis,68.2315299156,0
1142,Minden-Lübbecke,Diepholz,57.4403358698,0
1143,Minden-Lübbecke,Herford,79.0653716879,0
1144,Minden-Lübbecke,Lippe,9.52736999645,0
1145,Minden-Lübbecke,Nienburg (Weser),97.9263066863,0
1146,Minden-Lübbecke,Osnabrück,40.3472527895,0
1147,Minden-Lübbecke,Schaumburg,67.6820092439,0
1148,Mittelsachsen,Altenburger Land,9.95951745181,0
1149,Mittelsachsen,Chemnitz,48.6832140017,0
1150,Mittelsachsen,Erzgebirgskreis,81.7023442102,0
1151,Mittelsachsen,Leipzig,89.9149859611,0
1152,Mittelsachsen,Meißen,78.8901253908,0
1153,Mittelsachsen,Nordsachsen,41.0935828162,0
1154,Mittelsachsen,Sächsische Schweiz-Osterzgebirge,80.6107290217,0
1155,Mittelsachsen,Zwickau,26.7713811885,0
1156,Mönchengladbach,Heinsberg,30.547869467,0
1157,Mönchengladbach,Rhein-Kreis Neuss,45.2667356891,0
1158,Mönchengladbach,Viersen,34.4404571582,0
1159,Mühldorf am Inn,Altötting,54.6347600389,0
1160,Mühldorf am Inn,Ebersberg,7.26957174378,0
1161,Mühldorf am Inn,Erding,67.6910328615,0
1162,Mühldorf am Inn,Landshut,58.8118602072,0
1163,Mühldorf am Inn,Rosenheim,58.0030562267,0
1164,Mühldorf am Inn,Rottal-Inn,33.3932886897,0
1165,Mühldorf am Inn,Traunstein,35.6749446768,0
1166,Mülheim an der Ruhr,Duisburg,15.0050596211,0
1167,Mülheim an der Ruhr,Essen,23.8683894711,0
1168,Mülheim an der Ruhr,Mettmann,10.9292490679,0
1169,Mülheim an der Ruhr,Oberhausen,11.2361771486,0
1170,München,Bad Tölz-Wolfratshausen,36.7274701083,0
1171,München,Dachau,12.4374659019,0
1172,München,Ebersberg,57.1654876558,0
1173,München,Erding,8.06055322659,0
1174,München,Freising,22.8108395316,0
1175,München,Fürstenfeldbruck,4.05700347843,0
1176,München,Miesbach,27.2716088687,0
1177,München,München (Kreisfreie Stadt),112.801107659,0
1178,München,Rosenheim,7.93284629145,0
1179,München,Starnberg,30.9299920571,0
1180,München (Kreisfreie Stadt),Dachau,14.5839185221,0
1181,München (Kreisfreie Stadt),Fürstenfeldbruck,19.1645200328,0
1182,München (Kreisfreie Stadt),München,112.801107659,0
1183,Münster,Coesfeld,44.2357883928,0
1184,Münster,Steinfurt,32.2627314017,0
1185,Münster,Warendorf,60.1652837451,0
1186,Neckar-Odenwald-Kreis,Heilbronn,70.030126039,0
1187,Neckar-Odenwald-Kreis,Hohenlohekreis,35.7992827616,0
1188,Neckar-Odenwald-Kreis,Main-Tauber-Kreis,77.5249785091,0
1189,Neckar-Odenwald-Kreis,Miltenberg,49.8326725673,0
1190,Neckar-Odenwald-Kreis,Odenwaldkreis,15.7973143189,0
1191,Neckar-Odenwald-Kreis,Rhein-Neckar-Kreis,66.6072926374,0
1192,Neu-Ulm,Alb-Donau-Kreis,45.9227068927,0
1193,Neu-Ulm,Biberach,8.9369222523,0
1194,Neu-Ulm,Günzburg,68.6862954319,0
1195,Neu-Ulm,Ulm,25.2055411843,0
1196,Neu-Ulm,Unterallgäu,34.9799669324,0
1197,Neuburg-Schrobenhausen,Aichach-Friedberg,63.0049601751,0
1198,Neuburg-Schrobenhausen,Donau-Ries,64.7080952311,0
1199,Neuburg-Schrobenhausen,Eichstätt,41.7489005827,0
1200,Neuburg-Schrobenhausen,Ingolstadt,35.5362377822,0
1201,Neuburg-Schrobenhausen,Pfaffenhofen an der Ilm,77.5507784787,0
1202,Neumarkt in der Oberpfalz,Amberg-Sulzbach,82.8051226783,0
1203,Neumarkt in der Oberpfalz,Eichstätt,55.155052218,0
1204,Neumarkt in der Oberpfalz,Kelheim,18.1611698801,0
1205,Neumarkt in der Oberpfalz,Nürnberger Land,68.9014452364,0
1206,Neumarkt in der Oberpfalz,Regensburg,66.2354106963,0
1207,Neumarkt in der Oberpfalz,Roth,96.3792800055,0
1208,Neumarkt in der Oberpfalz,Schwandorf,4.37040546854,0
1209,Neumünster,Plön,18.2843270279,0
1210,Neumünster,Rendsburg-Eckernförde,33.7177983556,0
1211,Neumünster,Segeberg,21.6225973932,0
1212,Neunkirchen,Kusel,6.29491622934,0
1213,Neunkirchen,Regionalverband Saarbrücken,33.9421399123,0
1214,Neunkirchen,Saarlouis,17.3697231821,0
1215,Neunkirchen,Saarpfalz-Kreis,45.7230948352,0
1216,Neunkirchen,St. Wendel,38.7020775478,0
1217,Neustadt an der Aisch-Bad Windsheim,Ansbach,114.985761756,0
1218,Neustadt an der Aisch-Bad Windsheim,Bamberg,14.05491685,0
1219,Neustadt an der Aisch-Bad Windsheim,Erlangen-Höchstadt,74.0117185443,0
1220,Neustadt an der Aisch-Bad Windsheim,Fürth,37.8201842685,0
1221,Neustadt an der Aisch-Bad Windsheim,Kitzingen,97.3555242088,0
1222,Neustadt an der Aisch-Bad Windsheim,Main-Tauber-Kreis,19.0839074614,0
1223,Neustadt an der Aisch-Bad Windsheim,Würzburg,15.7393755389,0
1224,Neustadt an der Waldnaab,Amberg-Sulzbach,113.00109809,0
1225,Neustadt an der Waldnaab,Bayreuth,46.2004428849,0
1226,Neustadt an der Waldnaab,Schwandorf,94.83889227,0
1227,Neustadt an der Waldnaab,Tirschenreuth,109.993702588,0
1228,Neustadt an der Waldnaab,Weiden in der Oberpfalz,91.2881144866,0
1229,Neustadt an der Weinstraße,Bad Dürkheim,54.9648556376,0
1230,Neustadt an der Weinstraße,Rhein-Pfalz-Kreis,0.643817434347,0
1231,Neustadt an der Weinstraße,Südliche Weinstraße,44.712129458,0
1232,Neuwied,Ahrweiler,24.6448634534,0
1233,Neuwied,Altenkirchen (Westerwald),74.6645049048,0
1234,Neuwied,Mayen-Koblenz,36.4159349927,0
1235,Neuwied,Rhein-Sieg-Kreis,39.7310603313,0
1236,Neuwied,Westerwaldkreis,55.4120171417,0
1237,Nienburg (Weser),Diepholz,127.621444894,0
1238,Nienburg (Weser),Heidekreis,46.4865564676,0
1239,Nienburg (Weser),Minden-Lübbecke,97.9263066863,0
1240,Nienburg (Weser),Region Hannover,76.7709148765,0
1241,Nienburg (Weser),Schaumburg,21.3595698802,0
1242,Nienburg (Weser),Verden,59.0785698848,0
1243,Nordfriesland,Dithmarschen,41.9550594148,0
1244,Nordfriesland,Schleswig-Flensburg,133.276275936,0
1245,Nordhausen,Eichsfeld,54.6377454933,0
1246,Nordhausen,Goslar,2.83981087796,0
1247,Nordhausen,Harz,28.4904694405,0
1248,Nordhausen,Kyffhäuserkreis,67.2169618557,0
1249,Nordhausen,Mansfeld-Südharz,51.5595500485,0
1250,Nordhausen,Osterode am Harz,44.05925289,0
1251,Nordsachsen,Anhalt-Bitterfeld,66.1132894522,0
1252,Nordsachsen,Elbe-Elster,60.956621127,0
1253,Nordsachsen,Leipzig,137.460516698,0
1254,Nordsachsen,Leipzig (Kreisfreie Stadt),65.5002899412,0
1255,Nordsachsen,Meißen,39.4503210702,0
1256,Nordsachsen,Mittelsachsen,41.0935828162,0
1257,Nordsachsen,Saalekreis,48.9158265958,0
1258,Nordsachsen,Wittenberg,82.8149434795,0
1259,Nordwestmecklenburg,Herzogtum Lauenburg,44.8773154651,0
1260,Nordwestmecklenburg,Lübeck,54.6285957082,0
1261,Nordwestmecklenburg,Ludwigslust-Parchim,163.331173479,0
1262,Nordwestmecklenburg,Rostock,95.0686588673,0
1263,Nordwestmecklenburg,Schwerin,25.9488618848,0
1264,Northeim,Goslar,29.3078432746,0
1265,Northeim,Göttingen,75.677436024,0
1266,Northeim,Hildesheim,32.4064995635,0
1267,Northeim,Holzminden,81.2468067835,0
1268,Northeim,Höxter,2.71322854824,0
1269,Northeim,Kassel,48.7084392802,0
1270,Northeim,Osterode am Harz,35.0001035876,0
1271,Nürnberg,Erlangen,5.50330892333,0
1272,Nürnberg,Erlangen-Höchstadt,32.4401711983,0
1273,Nürnberg,Fürth,16.3694466155,0
1274,Nürnberg,Fürth (Kreisfreie Stadt),22.7319195181,0
1275,Nürnberg,Nürnberger Land,59.4717349117,0
1276,Nürnberg,Roth,26.5317854951,0
1277,Nürnberg,Schwabach,16.984169772,0
1278,Nürnberger Land,Amberg-Sulzbach,86.7461316635,0
1279,Nürnberger Land,Bayreuth,56.8709912436,0
1280,Nürnberger Land,Erlangen-Höchstadt,39.8796664679,0
1281,Nürnberger Land,Forchheim,20.0361627825,0
1282,Nürnberger Land,Neumarkt in der Oberpfalz,68.9014452364,0
1283,Nürnberger Land,Nürnberg,59.4717349117,0
1284,Nürnberger Land,Roth,32.3844649653,0
1285,Oberallgäu,Kempten (Allgäu),68.5361867809,0
1286,Oberallgäu,Lindau (Bodensee),29.3531563327,0
1287,Oberallgäu,Ostallgäu,86.5184750457,0
1288,Oberallgäu,Ravensburg,48.1934213554,0
1289,Oberallgäu,Unterallgäu,34.3326228965,0
1290,Oberbergischer Kreis,Altenkirchen (Westerwald),34.1705409277,0
1291,Oberbergischer Kreis,Ennepe-Ruhr-Kreis,24.583791846,0
1292,Oberbergischer Kreis,Märkischer Kreis,64.7346026911,0
1293,Oberbergischer Kreis,Olpe,29.0332718627,0
1294,Oberbergischer Kreis,Remscheid,15.1337438052,0
1295,Oberbergischer Kreis,Rhein-Sieg-Kreis,49.4653313479,0
1296,Oberbergischer Kreis,Rheinisch-Bergischer Kreis,65.4800247852,0
1297,Oberbergischer Kreis,Wuppertal,6.66031349971,0
1298,Oberhausen,Bottrop,18.1997202252,0
1299,Oberhausen,Duisburg,15.4267983524,0
1300,Oberhausen,Essen,6.40172247574,0
1301,Oberhausen,Mülheim an der Ruhr,11.2361771486,0
1302,Oberhausen,Wesel,10.4785814255,0
1303,Oberhavel,Barnim,128.119969476,0
1304,Oberhavel,Berlin,45.0998745093,0
1305,Oberhavel,Havelland,62.5247961558,0
1306,Oberhavel,Mecklenburgische Seenplatte,43.0776261849,0
1307,Oberhavel,Ostprignitz-Ruppin,135.977605787,0
1308,Oberhavel,Uckermark,73.1961354604,0
1309,Oberspreewald-Lausitz,Bautzen,73.9678333801,0
1310,Oberspreewald-Lausitz,Dahme-Spreewald,69.0076054304,0
1311,Oberspreewald-Lausitz,Elbe-Elster,95.9354720877,0
1312,Oberspreewald-Lausitz,Meißen,20.5234102256,0
1313,Oberspreewald-Lausitz,Spree-Neiße,75.7583004927,0
1314,Odenwaldkreis,Bergstraße,55.2993545902,0
1315,Odenwaldkreis,Darmstadt-Dieburg,44.9034575047,0
1316,Odenwaldkreis,Miltenberg,68.2315299156,0
1317,Odenwaldkreis,Neckar-Odenwald-Kreis,15.7973143189,0
1318,Odenwaldkreis,Rhein-Neckar-Kreis,36.247286239,0
1319,Oder-Spree,Berlin,34.1324055057,0
1320,Oder-Spree,Dahme-Spreewald,192.411142994,0
1321,Oder-Spree,Frankfurt (Oder),52.7479005409,0
1322,Oder-Spree,Märkisch-Oderland,124.733129213,0
1323,Oder-Spree,Spree-Neiße,46.0230483222,0
1324,Offenbach,Aschaffenburg,20.568044196,0
1325,Offenbach,Darmstadt,6.12816488179,0
1326,Offenbach,Darmstadt-Dieburg,43.9025648778,0
1327,Offenbach,Frankfurt am Main,17.1349157224,0
1328,Offenbach,Groß-Gerau,9.23462640307,0
1329,Offenbach,Main-Kinzig-Kreis,29.8675423065,0
1330,Offenbach,Offenbach am Main,29.9213259211,0
1331,Offenbach am Main,Frankfurt am Main,19.6428305807,0
1332,Offenbach am Main,Main-Kinzig-Kreis,4.18584513962,0
1333,Offenbach am Main,Offenbach,29.9213259211,0
1334,Oldenburg,Ammerland,11.7663368189,0
1335,Oldenburg,Cloppenburg,40.6113921686,0
1336,Oldenburg,Delmenhorst,36.0798694608,0
1337,Oldenburg,Diepholz,64.1996146248,0
1338,Oldenburg,Oldenburg (Kreisfreie Stadt),30.2372180331,0
1339,Oldenburg,Vechta,35.1430984899,0
1340,Oldenburg,Wesermarsch,49.144406973,0
1341,Oldenburg (Kreisfreie Stadt),Ammerland,31.6827836752,0
1342,Oldenburg (Kreisfreie Stadt),Oldenburg,30.2372180331,0
1343,Oldenburg (Kreisfreie Stadt),Wesermarsch,7.90177952932,0
1344,Olpe,Altenkirchen (Westerwald),8.74009812466,0
1345,Olpe,Hochsauerlandkreis,67.1275276159,0
1346,Olpe,Märkischer Kreis,66.6598009558,0
1347,Olpe,Oberbergischer Kreis,29.0332718627,0
1348,Olpe,Siegen-Wittgenstein,75.3549532207,0
1349,Ortenaukreis,Emmendingen,76.7469282978,0
1350,Ortenaukreis,Freudenstadt,55.9324728879,0
1351,Ortenaukreis,Rastatt,69.018564982,0
1352,Ortenaukreis,Rottweil,35.2967494941,0
1353,Ortenaukreis,Schwarzwald-Baar-Kreis,18.3271253543,0
1354,Osnabrück,Cloppenburg,43.6046020714,0
1355,Osnabrück,Diepholz,6.12313813848,0
1356,Osnabrück,Emsland,33.0705710154,0
1357,Osnabrück,Gütersloh,45.2709776296,0
1358,Osnabrück,Herford,36.3715821837,0
1359,Osnabrück,Minden-Lübbecke,40.3472527895,0
1360,Osnabrück,Osnabrück (Kreisfreie Stadt),84.367404937,0
1361,Osnabrück,Steinfurt,109.581097885,0
1362,Osnabrück,Vechta,77.6990311019,0
1363,Osnabrück,Warendorf,29.7050025556,0
1364,Osnabrück (Kreisfreie Stadt),Osnabrück,84.367404937,0
1365,Osnabrück (Kreisfreie Stadt),Steinfurt,16.4564603701,0
1366,Ostalbkreis,Ansbach,34.8873756099,0
1367,Ostalbkreis,Donau-Ries,67.8411019913,0
1368,Ostalbkreis,Göppingen,78.0604519503,0
1369,Ostalbkreis,Heidenheim,84.3136091162,0
1370,Ostalbkreis,Rems-Murr-Kreis,63.4176920297,0
1371,Ostalbkreis,Schwäbisch Hall,118.974231982,0
1372,Ostallgäu,Augsburg,20.674913583,0
1373,Ostallgäu,Garmisch-Partenkirchen,18.094872892,0
1374,Ostallgäu,Kaufbeuren,49.7009341753,0
1375,Ostallgäu,Landsberg am Lech,78.179177942,0
1376,Ostallgäu,Oberallgäu,86.5184750457,0
1377,Ostallgäu,Unterallgäu,99.9010633556,0
1378,Ostallgäu,Weilheim-Schongau,97.131206181,0
1379,Osterholz,Bremen,80.8038880322,0
1380,Osterholz,Cuxhaven,80.8732269411,0
1381,Osterholz,Rotenburg (Wümme),46.7121040785,0
1382,Osterholz,Verden,13.075721648,0
1383,Osterholz,Wesermarsch,16.131483822,0
1384,Osterode am Harz,Eichsfeld,19.5306542445,0
1385,Osterode am Harz,Goslar,103.277835413,0
1386,Osterode am Harz,Göttingen,43.3400570266,0
1387,Osterode am Harz,Nordhausen,44.05925289,0
1388,Osterode am Harz,Northeim,35.0001035876,0
1389,Ostholstein,Lübeck,45.4196107642,0
1390,Ostholstein,Plön,99.2717999799,0
1391,Ostholstein,Segeberg,66.4472034543,0
1392,Ostholstein,Stormarn,8.24639526786,0
1393,Ostprignitz-Ruppin,Havelland,111.311324524,0
1394,Ostprignitz-Ruppin,Ludwigslust-Parchim,0.827768835967,0
1395,Ostprignitz-Ruppin,Mecklenburgische Seenplatte,112.990309096,0
1396,Ostprignitz-Ruppin,Oberhavel,135.977605787,0
1397,Ostprignitz-Ruppin,Prignitz,129.143354078,0
1398,Ostprignitz-Ruppin,Stendal,31.61329978,0
1399,Paderborn,Gütersloh,48.4971995363,0
1400,Paderborn,Hochsauerlandkreis,61.4657519866,0
1401,Paderborn,Höxter,57.795345736,0
1402,Paderborn,Lippe,32.8606556406,0
1403,Paderborn,Soest,69.3629838992,0
1404,Passau,Deggendorf,60.4874878731,0
1405,Passau,Freyung-Grafenau,89.9906565227,0
1406,Passau,Passau (Kreisfreie Stadt),60.5949460573,0
1407,Passau,Rottal-Inn,104.020192324,0
